"ID_PEDIDO";"PEDDTBAIXA";"CLICODIGO";"GCLCODIGO";"SETOR";"PROCODIGO";"PDPDESCRICAO";"PEDAUTORIZOU";"QTD";"VRVENDA";"CPF"
13753180;2023-11-22;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2200        ";"NEW VISION X SMART 1.50";"MAICON";2;183,4;""
13753319;2023-11-21;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2187        ";"NEW VISION CLASSIC 1.50";"MAICON";2;109,9;""
13753438;2023-11-22;1080;51;"SETOR 5 - BLUMENAU - VALE";"LD2188        ";"NEW VISION CLASSIC 1.50 TRANS";"JEAN";2;311,5;""
13753482;2023-11-22;1080;51;"SETOR 5 - BLUMENAU - VALE";"LD2181        ";"NEW VISION START 1.50";"JEAN";2;84,7;""
13753500;2023-11-21;1080;51;"SETOR 5 - BLUMENAU - VALE";"LD2181        ";"NEW VISION START 1.50";"JEAN";2;84,7;""
13753527;2023-11-22;1080;51;"SETOR 5 - BLUMENAU - VALE";"LD2187        ";"NEW VISION CLASSIC 1.50";"JEAN";2;109,9;""
13753540;2023-11-21;1080;51;"SETOR 5 - BLUMENAU - VALE";"LD2187        ";"NEW VISION CLASSIC 1.50";"JEAN";2;109,9;""
13753571;2023-11-23;1080;51;"SETOR 5 - BLUMENAU - VALE";"LD2187        ";"NEW VISION CLASSIC 1.50";"JEAN";2;109,9;""
13753588;2023-11-23;1080;51;"SETOR 5 - BLUMENAU - VALE";"LD2187        ";"NEW VISION CLASSIC 1.50";"JEAN";2;109,9;""
13754436;2023-11-21;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2181        ";"NEW VISION START 1.50";"MAICON";2;84,7;""
13754840;2023-11-23;4817;51;"SETOR 4 - JOINVILLE - NORTE";"LD2181        ";"NEW VISION START 1.50";"KELLY";2;89,54;""
13754859;2023-11-22;4817;51;"SETOR 4 - JOINVILLE - NORTE";"LD2181        ";"NEW VISION START 1.50";"KELLY";2;89,54;""
13755291;2023-11-22;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2105        ";"NEW VISION EXTEND 1.67";"JEAN";2;356,3;""
13755320;2023-11-22;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2196        ";"NEW VISION PREMIUM 1.59";"JEAN";2;178,5;""
13755337;2023-11-22;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2196        ";"NEW VISION PREMIUM 1.59";"JEAN";2;178,5;""
13758813;2023-11-24;4817;51;"SETOR 4 - JOINVILLE - NORTE";"LD2107        ";"NEW VISION INDIVIDUAL 1.50";"KELLY";2;193,88;""
13758836;2023-11-23;4817;51;"SETOR 4 - JOINVILLE - NORTE";"LD2107        ";"NEW VISION INDIVIDUAL 1.50";"KELLY";2;193,88;""
13760929;2023-11-28;4817;51;"SETOR 4 - JOINVILLE - NORTE";"LD2181        ";"NEW VISION START 1.50";"VALERIA";2;89,54;""
13760958;2023-11-28;4817;51;"SETOR 4 - JOINVILLE - NORTE";"LD2181        ";"NEW VISION START 1.50";"VALERIA";2;89,54;""
13763340;2023-11-27;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2197        ";"NEW VISION PREMIUM 1.59 TRANS";"JEAN";2;380,1;""
13763832;2023-11-27;1080;51;"SETOR 5 - BLUMENAU - VALE";"LD2187        ";"NEW VISION CLASSIC 1.50";"JEAN";2;109,9;""
13763843;2023-11-27;1080;51;"SETOR 5 - BLUMENAU - VALE";"LD2187        ";"NEW VISION CLASSIC 1.50";"JEAN";2;109,9;""
13764054;2023-11-27;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2088        ";"NEW VISION PLUS 1.50";"MAICON";2;84,7;""
13764076;2023-11-28;4817;51;"SETOR 4 - JOINVILLE - NORTE";"LD2181        ";"NEW VISION START 1.50";"KELLY";2;89,54;""
13765417;2023-11-28;4817;51;"SETOR 4 - JOINVILLE - NORTE";"LD2091        ";"NEW VISION PLUS 1.59";"VALERIA";2;131,72;""
13765437;2023-11-28;4817;51;"SETOR 4 - JOINVILLE - NORTE";"LD2091        ";"NEW VISION PLUS 1.59";"VALERIA";2;131,72;""
13765458;2023-11-27;1080;51;"SETOR 5 - BLUMENAU - VALE";"LD2094        ";"NEW VISION GOLD 1.50";"JEAN";2;109,9;""
13765624;2023-11-27;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2094        ";"NEW VISION GOLD 1.50";"JEAN";2;109,9;""
13765642;2023-11-29;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2187        ";"NEW VISION CLASSIC 1.50";"JEAN";2;109,9;""
13765859;2023-11-28;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2187        ";"NEW VISION CLASSIC 1.50";"PATRICIA";2;109,9;""
13766162;2023-11-28;4817;51;"SETOR 4 - JOINVILLE - NORTE";"LD2084        ";"NEW VISION HD 1.50";"VALERIA";2;58,46;""
13767665;2023-11-27;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2194        ";"NEW VISION PREMIUM 1.50 TRANS";"JEAN";2;340,2;""
13767702;2023-11-29;4817;51;"SETOR 4 - JOINVILLE - NORTE";"LD2177        ";"NEW VISION SOFT 1.50";"KELLY";2;58,46;""
13768525;2023-11-29;4817;51;"SETOR 4 - JOINVILLE - NORTE";"LD2088        ";"NEW VISION PLUS 1.50";"VALERIA";2;89,54;""
13768588;2023-11-29;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2088        ";"NEW VISION PLUS 1.50";"MAICON";2;84,7;""
13768610;2023-11-29;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2181        ";"NEW VISION START 1.50";"MAICON";2;84,7;""
13768909;2023-11-28;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2181        ";"NEW VISION START 1.50";"MAICON";2;84,7;""
13768944;2023-11-29;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2094        ";"NEW VISION GOLD 1.50";"MAQICON";2;109,9;""
13768977;2023-11-28;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2094        ";"NEW VISION GOLD 1.50";"MAICON";2;109,9;""
13769060;2023-12-01;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2181        ";"NEW VISION START 1.50";"MAICON";2;84,7;""
13769670;2023-11-29;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2085        ";"NEW VISION HD 1.50 FOTO";"MAICON";2;143,5;""
13771914;2023-11-29;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2100        ";"NEW VISION EXTEND 1.50";"JEAN";2;138,6;""
13771940;2023-11-30;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2100        ";"NEW VISION EXTEND 1.50";"JEAN";2;138,6;""
13771973;2023-11-30;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2193        ";"NEW VISION PREMIUM 1.50";"JEAN";2;138,6;""
13771988;2023-11-30;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2193        ";"NEW VISION PREMIUM 1.50";"JEAN";2;138,6;""
13772515;2023-11-28;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2187        ";"NEW VISION CLASSIC 1.50";"MAICON";2;109,9;""
13774530;2023-11-30;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2094        ";"NEW VISION GOLD 1.50";"MAICON";2;109,9;""
13774565;2023-12-01;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2094        ";"NEW VISION GOLD 1.50";"MAICON";2;109,9;""
13774688;2023-11-30;4817;51;"SETOR 4 - JOINVILLE - NORTE";"LD2095        ";"NEW VISION GOLD 1.50 TRANS";"KELLY";2;329,3;""
13777291;2023-12-01;1080;51;"SETOR 5 - BLUMENAU - VALE";"LD2194        ";"NEW VISION PREMIUM 1.50 TRANS";"JEAN";2;340,2;""
13777306;2023-12-01;1080;51;"SETOR 5 - BLUMENAU - VALE";"LD2194        ";"NEW VISION PREMIUM 1.50 TRANS";"JEAN";2;340,2;""
13777398;2023-12-01;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2107        ";"NEW VISION INDIVIDUAL 1.50";"JEAN";2;183,4;""
13777407;2023-12-01;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2107        ";"NEW VISION INDIVIDUAL 1.50";"JEAN";2;183,4;""
13777423;2023-12-01;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2193        ";"NEW VISION PREMIUM 1.50";"JEAN";2;138,6;""
13777443;2023-12-01;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2193        ";"NEW VISION PREMIUM 1.50";"JEAN";2;138,6;""
